index,timestamp,mode,target_id,success,latency_ms,decision_reason,circuit_state,error_message
245,2026-09-21T14:00:24.6Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
246,2026-09-21T14:00:24.7Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
247,2026-09-21T14:00:24.8Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
248,2026-09-21T14:00:24.9Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
249,2026-09-21T14:00:25Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
250,2026-09-21T14:00:25.1Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
251,2026-09-21T14:00:25.2Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
252,2026-09-21T14:00:25.3Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
253,2026-09-21T14:00:25.4Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
254,2026-09-21T14:00:25.5Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
255,2026-09-21T14:00:25.6Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
256,2026-09-21T14:00:25.7Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
257,2026-09-21T14:00:25.8Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
258,2026-09-21T14:00:25.9Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
259,2026-09-21T14:00:26Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
260,2026-09-21T14:00:26.1Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
261,2026-09-21T14:00:26.2Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
262,2026-09-21T14:00:26.3Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
263,2026-09-21T14:00:26.4Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
264,2026-09-21T14:00:26.5Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
265,2026-09-21T14:00:26.6Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
