index,timestamp,mode,target_id,success,latency_ms,decision_reason,circuit_state,error_message
166,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
172,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
175,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
177,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
179,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
152,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
181,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
178,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
182,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
183,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
185,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
186,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
187,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
188,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
189,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
190,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
191,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
192,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
193,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
180,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
194,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
195,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
196,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
198,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
163,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
200,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
184,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
150,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
203,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
197,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
199,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
205,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
204,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
159,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
206,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
208,2026-09-21T21:30:28.7505522+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
